,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,group,passed_test,stimulus,type,button_pressed,answer,stimNum,topic,speaker,form,response,correct,Gender,Native_Speaker,Music_Ability,Age,Mobile
1903,6787,audio-button-response,57,465350,0.0-11.0-2.0,42677,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_soup.wav,,1,second,9,soup,Maiyi,indirect,second,1,Female,Yes,7,31,No
1904,5973,audio-button-response,58,471324,0.0-11.0-3.0,42677,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_window.wav,,1,second,11,window,Maiyi,modal,second,1,Female,Yes,7,31,No
1905,5498,audio-button-response,59,476822,0.0-11.0-4.0,42677,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_back.wav,,1,first,2,back,Maiyi,indirect,second,0,Female,Yes,7,31,No
1906,8643,audio-button-response,60,485466,0.0-11.0-5.0,42677,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_office.wav,,1,second,6,office,Maiyi,indirect,second,1,Female,Yes,7,31,No
1907,5355,audio-button-response,61,490823,0.0-11.0-6.0,42677,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_car.wav,,1,first,1,car,Maiyi,indirect,second,0,Female,Yes,7,31,No
1908,6359,audio-button-response,62,497183,0.0-11.0-7.0,42677,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_temp.wav,,1,second,12,temperature,Maiyi,modal,second,1,Female,Yes,7,31,No
1909,4599,audio-button-response,63,501783,0.0-11.0-8.0,42677,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_phone.wav,,1,first,7,phone,Maiyi,indirect,second,0,Female,Yes,7,31,No
1910,7945,audio-button-response,64,509729,0.0-11.0-9.0,42677,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_laptop.wav,,1,first,5,laptop,Maiyi,indirect,second,0,Female,Yes,7,31,No
1911,7969,audio-button-response,65,517698,0.0-11.0-10.0,42677,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_Spanish.wav,,1,first,10,spanish,Maiyi,modal,second,0,Female,Yes,7,31,No
1912,7860,audio-button-response,66,525560,0.0-11.0-11.0,42677,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_piano.wav,,0,second,8,piano,Maiyi,modal,first,0,Female,Yes,7,31,No
1913,15063,survey-text,67,540624,0.0-12.0,42677,group2,yes,,debrief,,,,,,,,0,Female,Yes,7,31,No
1914,5422,survey-multi-choice,68,546053,0.0-13.0,42677,group2,yes,,demographic1,,,,,,,,0,Female,Yes,7,31,No
1915,1816,survey-text,69,547871,0.0-14.0,42677,group2,yes,,age,,,,,,,,0,Female,Yes,7,31,No
1916,6081,survey-text,70,553953,0.0-15.0,42677,group2,yes,,,,,,,,,,0,Female,Yes,7,31,No
1917,3592,instructions,0,3593,0.0-0.0,43099,group2,yes,,,,,,,,,,0,Female,Yes,6,21,No
1918,21486,external-html,1,25358,0.0-1.0,43099,group2,yes,,,,,,,,,,0,Female,Yes,6,21,No
1919,4296,instructions,2,29654,0.0-2.0,43099,group2,yes,,,,,,,,,,0,Female,Yes,6,21,No
1920,,video,3,38393,0.0-3.0,43099,group2,yes,"[""prosody_paired_samples/audio_calibration.mp4""]",calibration,,,,,,,,0,Female,Yes,6,21,No
1921,3150,instructions,4,41544,0.0-4.0,43099,group2,yes,,,,,,,,,,0,Female,Yes,6,21,No
1922,4200,audio-button-response,5,45746,0.0-5.0,43099,group2,yes,prosody_paired_samples/ears_audio_check.wav,test,2,,,,,,,0,Female,Yes,6,21,No
1923,89280,instructions,6,136722,0.0-6.0-0.0,43099,group2,yes,,,,,,,,,,0,Female,Yes,6,21,No
1924,1372,audio-button-response,7,138095,0.0-7.0-0.0,43099,group2,yes,prosody_paired_samples/DannyK/IR_literal_soup.wav,,0,first,9,soup,Danny,indirect,first,1,Female,Yes,6,21,No
1925,8126,audio-button-response,8,146222,0.0-7.0-1.0,43099,group2,yes,prosody_paired_samples/DannyK/literal_IR_door.wav,,1,second,4,door,Danny,modal,second,1,Female,Yes,6,21,No
1926,7302,audio-button-response,9,153526,0.0-7.0-2.0,43099,group2,yes,prosody_paired_samples/DannyK/IR_literal_piano.wav,,0,first,8,piano,Danny,modal,first,1,Female,Yes,6,21,No
1927,8043,audio-button-response,10,161569,0.0-7.0-3.0,43099,group2,yes,prosody_paired_samples/DannyK/IR_literal_Spanish.wav,,0,first,10,spanish,Danny,modal,first,1,Female,Yes,6,21,No
1928,7259,audio-button-response,11,168828,0.0-7.0-4.0,43099,group2,yes,prosody_paired_samples/DannyK/literal_IR_car.wav,,0,second,1,car,Danny,indirect,first,0,Female,Yes,6,21,No
1929,5983,audio-button-response,12,174811,0.0-7.0-5.0,43099,group2,yes,prosody_paired_samples/DannyK/IR_literal_temp.wav,,0,first,12,temperature,Danny,modal,first,1,Female,Yes,6,21,No
1930,5027,audio-button-response,13,179838,0.0-7.0-6.0,43099,group2,yes,prosody_paired_samples/DannyK/literal_IR_phone.wav,,1,second,7,phone,Danny,indirect,second,1,Female,Yes,6,21,No
1931,6372,audio-button-response,14,186212,0.0-7.0-7.0,43099,group2,yes,prosody_paired_samples/DannyK/IR_literal_back.wav,,0,first,2,back,Danny,indirect,first,1,Female,Yes,6,21,No
1932,7402,audio-button-response,15,193615,0.0-7.0-8.0,43099,group2,yes,prosody_paired_samples/DannyK/literal_IR_box.wav,,1,second,3,box,Danny,modal,second,1,Female,Yes,6,21,No
1933,6201,audio-button-response,16,199816,0.0-7.0-9.0,43099,group2,yes,prosody_paired_samples/DannyK/literal_IR_office.wav,,1,second,6,office,Danny,indirect,second,1,Female,Yes,6,21,No
1934,7232,audio-button-response,17,207048,0.0-7.0-10.0,43099,group2,yes,prosody_paired_samples/DannyK/literal_IR_window.wav,,1,second,11,window,Danny,modal,second,1,Female,Yes,6,21,No
1935,5833,audio-button-response,18,212882,0.0-7.0-11.0,43099,group2,yes,prosody_paired_samples/DannyK/IR_literal_laptop.wav,,0,first,5,laptop,Danny,indirect,first,1,Female,Yes,6,21,No
1936,6473,audio-button-response,19,219356,0.0-8.0-0.0,43099,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_laptop.wav,,0,second,5,laptop,Maiyi,indirect,first,0,Female,Yes,6,21,No
1937,7200,audio-button-response,20,226557,0.0-8.0-1.0,43099,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_soup.wav,,1,first,9,soup,Maiyi,indirect,second,0,Female,Yes,6,21,No
1938,6076,audio-button-response,21,232634,0.0-8.0-2.0,43099,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_office.wav,,1,second,6,office,Maiyi,indirect,second,1,Female,Yes,6,21,No
1939,9229,audio-button-response,22,241863,0.0-8.0-3.0,43099,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_Spanish.wav,,0,first,10,spanish,Maiyi,modal,first,1,Female,Yes,6,21,No
1940,5185,audio-button-response,23,247048,0.0-8.0-4.0,43099,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_phone.wav,,1,first,7,phone,Maiyi,indirect,second,0,Female,Yes,6,21,No
1941,5883,audio-button-response,24,252931,0.0-8.0-5.0,43099,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_temp.wav,,0,first,12,temperature,Maiyi,modal,first,1,Female,Yes,6,21,No
1942,4645,audio-button-response,25,257577,0.0-8.0-6.0,43099,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_box.wav,,0,first,3,box,Maiyi,modal,first,1,Female,Yes,6,21,No
1943,4614,audio-button-response,26,262191,0.0-8.0-7.0,43099,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_door.wav,,0,first,4,door,Maiyi,modal,first,1,Female,Yes,6,21,No
1944,6084,audio-button-response,27,268275,0.0-8.0-8.0,43099,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_back.wav,,0,second,2,back,Maiyi,indirect,first,0,Female,Yes,6,21,No
1945,5275,audio-button-response,28,273552,0.0-8.0-9.0,43099,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_window.wav,,1,second,11,window,Maiyi,modal,second,1,Female,Yes,6,21,No
1946,4815,audio-button-response,29,278367,0.0-8.0-10.0,43099,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_piano.wav,,1,second,8,piano,Maiyi,modal,second,1,Female,Yes,6,21,No
1947,6747,audio-button-response,30,285115,0.0-8.0-11.0,43099,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_car.wav,,0,second,1,car,Maiyi,indirect,first,0,Female,Yes,6,21,No
1948,5881,audio-button-response,31,290996,0.0-9.0-0.0,43099,group2,yes,prosody_paired_samples/KatieS/IR_Literal_temp.wav,,0,first,12,temperature,Katie,modal,first,1,Female,Yes,6,21,No
1949,17372,audio-button-response,32,308369,0.0-9.0-1.0,43099,group2,yes,prosody_paired_samples/KatieS/IR_Literal_phone.wav,,1,first,7,phone,Katie,indirect,second,0,Female,Yes,6,21,No
1950,6881,audio-button-response,33,315252,0.0-9.0-2.0,43099,group2,yes,prosody_paired_samples/KatieS/Literal_IR_soup.wav,,1,second,9,soup,Katie,indirect,second,1,Female,Yes,6,21,No
1951,19608,audio-button-response,34,334860,0.0-9.0-3.0,43099,group2,yes,prosody_paired_samples/KatieS/IR_Literal_window.wav,,0,first,11,window,Katie,modal,first,1,Female,Yes,6,21,No
1952,5401,audio-button-response,35,340261,0.0-9.0-4.0,43099,group2,yes,prosody_paired_samples/KatieS/Literal_IR_Spanish.wav,,1,second,10,spanish,Katie,modal,second,1,Female,Yes,6,21,No
1953,6151,audio-button-response,36,346413,0.0-9.0-5.0,43099,group2,yes,prosody_paired_samples/KatieS/Literal_IR_laptop.wav,,1,second,5,laptop,Katie,indirect,second,1,Female,Yes,6,21,No
1954,5581,audio-button-response,37,351994,0.0-9.0-6.0,43099,group2,yes,prosody_paired_samples/KatieS/Literal_IR_box.wav,,1,second,3,box,Katie,modal,second,1,Female,Yes,6,21,No
1955,26598,audio-button-response,38,378592,0.0-9.0-7.0,43099,group2,yes,prosody_paired_samples/KatieS/IR_Literal_door.wav,,1,first,4,door,Katie,modal,second,0,Female,Yes,6,21,No
1956,5599,audio-button-response,39,384193,0.0-9.0-8.0,43099,group2,yes,prosody_paired_samples/KatieS/IR_Literal_car.wav,,1,first,1,car,Katie,indirect,second,0,Female,Yes,6,21,No
1957,5259,audio-button-response,40,389452,0.0-9.0-9.0,43099,group2,yes,prosody_paired_samples/KatieS/Literal_IR_piano.wav,,1,second,8,piano,Katie,modal,second,1,Female,Yes,6,21,No
1958,9656,audio-button-response,41,399110,0.0-9.0-10.0,43099,group2,yes,prosody_paired_samples/KatieS/Literal_IR_office.wav,,1,second,6,office,Katie,indirect,second,1,Female,Yes,6,21,No
1959,6243,audio-button-response,42,405353,0.0-9.0-11.0,43099,group2,yes,prosody_paired_samples/KatieS/IR_Literal_back.wav,,1,first,2,back,Katie,indirect,second,0,Female,Yes,6,21,No
1960,11238,audio-button-response,43,416592,0.0-10.0-0.0,43099,group2,yes,prosody_paired_samples/KarenL/IR_literal_door.wav,,1,first,4,door,Karen,modal,second,0,Female,Yes,6,21,No
1961,6696,audio-button-response,44,423288,0.0-10.0-1.0,43099,group2,yes,prosody_paired_samples/KarenL/IR_literal_soup.wav,,0,first,9,soup,Karen,indirect,first,1,Female,Yes,6,21,No
1962,5956,audio-button-response,45,429245,0.0-10.0-2.0,43099,group2,yes,prosody_paired_samples/KarenL/IR_literal_temp.wav,,1,first,12,temperature,Karen,modal,second,0,Female,Yes,6,21,No
1963,6389,audio-button-response,46,435636,0.0-10.0-3.0,43099,group2,yes,prosody_paired_samples/KarenL/literal_IR_car.wav,,0,second,1,car,Karen,indirect,first,0,Female,Yes,6,21,No
1964,7919,audio-button-response,47,443555,0.0-10.0-4.0,43099,group2,yes,prosody_paired_samples/KarenL/literal_IR_window.wav,,0,second,11,window,Karen,modal,first,0,Female,Yes,6,21,No
1965,5019,audio-button-response,48,448574,0.0-10.0-5.0,43099,group2,yes,prosody_paired_samples/KarenL/literal_IR_phone.wav,,1,second,7,phone,Karen,indirect,second,1,Female,Yes,6,21,No
1966,5149,audio-button-response,49,453723,0.0-10.0-6.0,43099,group2,yes,prosody_paired_samples/KarenL/literal_IR_box.wav,,1,second,3,box,Karen,modal,second,1,Female,Yes,6,21,No
1967,5398,audio-button-response,50,459123,0.0-10.0-7.0,43099,group2,yes,prosody_paired_samples/KarenL/IR_literal_piano.wav,,1,first,8,piano,Karen,modal,second,0,Female,Yes,6,21,No
1968,6485,audio-button-response,51,465608,0.0-10.0-8.0,43099,group2,yes,prosody_paired_samples/KarenL/IR_literal_back.wav,,0,first,2,back,Karen,indirect,first,1,Female,Yes,6,21,No
1969,8472,audio-button-response,52,474082,0.0-10.0-9.0,43099,group2,yes,prosody_paired_samples/KarenL/IR_literal_laptop.wav,,1,first,5,laptop,Karen,indirect,second,0,Female,Yes,6,21,No
1970,5910,audio-button-response,53,479992,0.0-10.0-10.0,43099,group2,yes,prosody_paired_samples/KarenL/literal_IR_office.wav,,1,second,6,office,Karen,indirect,second,1,Female,Yes,6,21,No
1971,5518,audio-button-response,54,485512,0.0-10.0-11.0,43099,group2,yes,prosody_paired_samples/KarenL/literal_IR_Spanish.wav,,0,second,10,spanish,Karen,modal,first,0,Female,Yes,6,21,No
1972,5929,audio-button-response,55,491442,0.0-11.0-0.0,43099,group2,yes,prosody_paired_samples/NimishP/IR_Literal_temp.wav,,0,first,12,temperature,Nimish,modal,first,1,Female,Yes,6,21,No
1973,5646,audio-button-response,56,497088,0.0-11.0-1.0,43099,group2,yes,prosody_paired_samples/NimishP/Literal_IR_soup.wav,,0,second,9,soup,Nimish,indirect,first,0,Female,Yes,6,21,No
1974,5148,audio-button-response,57,502237,0.0-11.0-2.0,43099,group2,yes,prosody_paired_samples/NimishP/Literal_IR_box.wav,,1,second,3,box,Nimish,modal,second,1,Female,Yes,6,21,No
1975,5597,audio-button-response,58,507834,0.0-11.0-3.0,43099,group2,yes,prosody_paired_samples/NimishP/IR_Literal_phone.wav,,1,first,7,phone,Nimish,indirect,second,0,Female,Yes,6,21,No
1976,5811,audio-button-response,59,513645,0.0-11.0-4.0,43099,group2,yes,prosody_paired_samples/NimishP/IR_Literal_laptop.wav,,1,first,5,laptop,Nimish,indirect,second,0,Female,Yes,6,21,No
1977,6644,audio-button-response,60,520289,0.0-11.0-5.0,43099,group2,yes,prosody_paired_samples/NimishP/IR_Literal_piano.wav,,0,first,8,piano,Nimish,modal,first,1,Female,Yes,6,21,No
1978,5291,audio-button-response,61,525580,0.0-11.0-6.0,43099,group2,yes,prosody_paired_samples/NimishP/Literal_IR_car.wav,,1,second,1,car,Nimish,indirect,second,1,Female,Yes,6,21,No
1979,84060,audio-button-response,62,609640,0.0-11.0-7.0,43099,group2,yes,prosody_paired_samples/NimishP/IR_Literal_office.wav,,1,first,6,office,Nimish,indirect,second,0,Female,Yes,6,21,No
1980,5195,audio-button-response,63,614835,0.0-11.0-8.0,43099,group2,yes,prosody_paired_samples/NimishP/IR_Literal_door.wav,,0,first,4,door,Nimish,modal,first,1,Female,Yes,6,21,No
1981,23450,audio-button-response,64,638287,0.0-11.0-9.0,43099,group2,yes,prosody_paired_samples/NimishP/Literal_IR_back.wav,,0,second,2,back,Nimish,indirect,first,0,Female,Yes,6,21,No
1982,5499,audio-button-response,65,643787,0.0-11.0-10.0,43099,group2,yes,prosody_paired_samples/NimishP/Literal_IR_window.wav,,1,second,11,window,Nimish,modal,second,1,Female,Yes,6,21,No
1983,6603,audio-button-response,66,650391,0.0-11.0-11.0,43099,group2,yes,prosody_paired_samples/NimishP/Literal_IR_Spanish.wav,,0,second,10,spanish,Nimish,modal,first,0,Female,Yes,6,21,No
1984,12952,survey-text,67,663345,0.0-12.0,43099,group2,yes,,debrief,,,,,,,,0,Female,Yes,6,21,No
1985,17967,survey-multi-choice,68,681316,0.0-13.0,43099,group2,yes,,demographic1,,,,,,,,0,Female,Yes,6,21,No
1986,3077,survey-text,69,684393,0.0-14.0,43099,group2,yes,,age,,,,,,,,0,Female,Yes,6,21,No
1987,22883,survey-text,70,707276,0.0-15.0,43099,group2,yes,,,,,,,,,,0,Female,Yes,6,21,No
1988,6333,instructions,0,6334,0.0-0.0,45059,group4,yes,,,,,,,,,,0,Male,Yes,3,31,No
1989,13867,external-html,1,20561,0.0-1.0,45059,group4,yes,,,,,,,,,,0,Male,Yes,3,31,No
1990,5072,instructions,2,25634,0.0-2.0,45059,group4,yes,,,,,,,,,,0,Male,Yes,3,31,No
1991,,video,3,35131,0.0-3.0,45059,group4,yes,"[""prosody_paired_samples/audio_calibration.mp4""]",calibration,,,,,,,,0,Male,Yes,3,31,No
1992,17618,instructions,4,52750,0.0-4.0,45059,group4,yes,,,,,,,,,,0,Male,Yes,3,31,No
1993,4420,audio-button-response,5,57172,0.0-5.0,45059,group4,yes,prosody_paired_samples/ears_audio_check.wav,test,2,,,,,,,0,Male,Yes,3,31,No
1994,47066,instructions,6,105230,0.0-6.0-0.0,45059,group4,yes,,,,,,,,,,0,Male,Yes,3,31,No
1995,6299,audio-button-response,7,111531,0.0-7.0-0.0,45059,group4,yes,prosody_paired_samples/DannyK/literal_IR_soup.wav,,0,second,9,soup,Danny,indirect,first,0,Male,Yes,3,31,No
1996,6893,audio-button-response,8,118424,0.0-7.0-1.0,45059,group4,yes,prosody_paired_samples/DannyK/IR_literal_phone.wav,,0,first,7,phone,Danny,indirect,first,1,Male,Yes,3,31,No
1997,6462,audio-button-response,9,124887,0.0-7.0-2.0,45059,group4,yes,prosody_paired_samples/DannyK/IR_literal_Spanish.wav,,0,first,10,spanish,Danny,modal,first,1,Male,Yes,3,31,No
1998,12807,audio-button-response,10,137694,0.0-7.0-3.0,45059,group4,yes,prosody_paired_samples/DannyK/IR_literal_piano.wav,,0,first,8,piano,Danny,modal,first,1,Male,Yes,3,31,No
1999,13635,audio-button-response,11,151330,0.0-7.0-4.0,45059,group4,yes,prosody_paired_samples/DannyK/literal_IR_laptop.wav,,0,second,5,laptop,Danny,indirect,first,0,Male,Yes,3,31,No
2000,6240,audio-button-response,12,157570,0.0-7.0-5.0,45059,group4,yes,prosody_paired_samples/DannyK/literal_IR_car.wav,,0,second,1,car,Danny,indirect,first,0,Male,Yes,3,31,No
2001,9186,audio-button-response,13,166756,0.0-7.0-6.0,45059,group4,yes,prosody_paired_samples/DannyK/IR_literal_back.wav,,0,first,2,back,Danny,indirect,first,1,Male,Yes,3,31,No
2002,6952,audio-button-response,14,173708,0.0-7.0-7.0,45059,group4,yes,prosody_paired_samples/DannyK/IR_literal_office.wav,,0,first,6,office,Danny,indirect,first,1,Male,Yes,3,31,No
2003,8010,audio-button-response,15,181718,0.0-7.0-8.0,45059,group4,yes,prosody_paired_samples/DannyK/IR_literal_door.wav,,0,first,4,door,Danny,modal,first,1,Male,Yes,3,31,No
2004,5964,audio-button-response,16,187682,0.0-7.0-9.0,45059,group4,yes,prosody_paired_samples/DannyK/literal_IR_box.wav,,1,second,3,box,Danny,modal,second,1,Male,Yes,3,31,No
2005,8826,audio-button-response,17,196508,0.0-7.0-10.0,45059,group4,yes,prosody_paired_samples/DannyK/literal_IR_temp.wav,,1,second,12,temperature,Danny,modal,second,1,Male,Yes,3,31,No
2006,5424,audio-button-response,18,201932,0.0-7.0-11.0,45059,group4,yes,prosody_paired_samples/DannyK/literal_IR_window.wav,,1,second,11,window,Danny,modal,second,1,Male,Yes,3,31,No
2007,10624,audio-button-response,19,212556,0.0-8.0-0.0,45059,group4,yes,prosody_paired_samples/NimishP/IR_Literal_soup.wav,,1,first,9,soup,Nimish,indirect,second,0,Male,Yes,3,31,No
2008,6356,audio-button-response,20,218912,0.0-8.0-1.0,45059,group4,yes,prosody_paired_samples/NimishP/Literal_IR_laptop.wav,,0,second,5,laptop,Nimish,indirect,first,0,Male,Yes,3,31,No
2009,5250,audio-button-response,21,224164,0.0-8.0-2.0,45059,group4,yes,prosody_paired_samples/NimishP/IR_Literal_door.wav,,0,first,4,door,Nimish,modal,first,1,Male,Yes,3,31,No
2010,10241,audio-button-response,22,234406,0.0-8.0-3.0,45059,group4,yes,prosody_paired_samples/NimishP/IR_Literal_Spanish.wav,,0,first,10,spanish,Nimish,modal,first,1,Male,Yes,3,31,No
2011,7717,audio-button-response,23,242124,0.0-8.0-4.0,45059,group4,yes,prosody_paired_samples/NimishP/Literal_IR_temp.wav,,1,second,12,temperature,Nimish,modal,second,1,Male,Yes,3,31,No
2012,6254,audio-button-response,24,248378,0.0-8.0-5.0,45059,group4,yes,prosody_paired_samples/NimishP/Literal_IR_back.wav,,0,second,2,back,Nimish,indirect,first,0,Male,Yes,3,31,No
2013,6024,audio-button-response,25,254402,0.0-8.0-6.0,45059,group4,yes,prosody_paired_samples/NimishP/IR_Literal_office.wav,,0,first,6,office,Nimish,indirect,first,1,Male,Yes,3,31,No
2014,5800,audio-button-response,26,260202,0.0-8.0-7.0,45059,group4,yes,prosody_paired_samples/NimishP/Literal_IR_phone.wav,,0,second,7,phone,Nimish,indirect,first,0,Male,Yes,3,31,No
2015,6495,audio-button-response,27,266698,0.0-8.0-8.0,45059,group4,yes,prosody_paired_samples/NimishP/Literal_IR_box.wav,,0,second,3,box,Nimish,modal,first,0,Male,Yes,3,31,No
2016,9876,audio-button-response,28,276574,0.0-8.0-9.0,45059,group4,yes,prosody_paired_samples/NimishP/IR_Literal_window.wav,,0,first,11,window,Nimish,modal,first,1,Male,Yes,3,31,No
2017,7423,audio-button-response,29,283998,0.0-8.0-10.0,45059,group4,yes,prosody_paired_samples/NimishP/Literal_IR_car.wav,,1,second,1,car,Nimish,indirect,second,1,Male,Yes,3,31,No
2018,5311,audio-button-response,30,289311,0.0-8.0-11.0,45059,group4,yes,prosody_paired_samples/NimishP/IR_Literal_piano.wav,,0,first,8,piano,Nimish,modal,first,1,Male,Yes,3,31,No
2019,12615,audio-button-response,31,301926,0.0-9.0-0.0,45059,group4,yes,prosody_paired_samples/MaiyiY/IR_literal_soup.wav,,1,first,9,soup,Maiyi,indirect,second,0,Male,Yes,3,31,No
2020,10249,audio-button-response,32,312176,0.0-9.0-1.0,45059,group4,yes,prosody_paired_samples/MaiyiY/IR_literal_back.wav,,0,first,2,back,Maiyi,indirect,first,1,Male,Yes,3,31,No
2021,12013,audio-button-response,33,324190,0.0-9.0-2.0,45059,group4,yes,prosody_paired_samples/MaiyiY/IR_literal_piano.wav,,0,first,8,piano,Maiyi,modal,first,1,Male,Yes,3,31,No
2022,12970,audio-button-response,34,337160,0.0-9.0-3.0,45059,group4,yes,prosody_paired_samples/MaiyiY/literal_IR_Spanish.wav,,0,second,10,spanish,Maiyi,modal,first,0,Male,Yes,3,31,No
2023,6490,audio-button-response,35,343650,0.0-9.0-4.0,45059,group4,yes,prosody_paired_samples/MaiyiY/literal_IR_laptop.wav,,0,second,5,laptop,Maiyi,indirect,first,0,Male,Yes,3,31,No
